"585, 334","590, 339","594, 325","599, 330",,
"623, 393","628, 298","631, 284","636, 389",,
"608, 345","612, 350","615, 338","619, 343",,
"656, 379","688, 407","709, 320","740, 348",,
"763, 303","795, 328","801, 254","833, 277",,
"635, 406","662, 436","685, 357","714, 387",,
"880, 217","916, 242","912, 171","946, 195",,
"600, 464","626, 493","643, 426","669, 457",,
"676, 328","697, 347","712, 290","731, 308",,
"752, 257","773, 274","778, 225","799, 241",,
"674, 370","692, 388","705, 336","724, 356",,
"815, 253","837, 270","836, 225","858, 241",,
"597, 397","613, 418","626, 373","642, 394",,
"654, 364","669, 377","680, 335","694, 349",,
"737, 300","752, 312","756, 277","771, 288",,
"624, 358","638, 372","648, 333","661, 347",,
"783, 269","798, 281","798, 249","815, 261",,
"633, 375","646, 391","653, 356","666, 372",,
"644, 351","656, 361","666, 328","676, 338",,
"613, 283","625, 292","629, 264","641, 273",,
"671, 391","682, 403","691, 370","701, 382",,
"725, 310","738, 318","739, 294","751, 302",,
"591, 389","602, 401","607, 373","617, 384",,
"622, 327","630, 334","637, 311","644, 318",,
"684, 226","692, 232","695, 213","704, 219",,
"642, 412","650, 419","656, 398","662, 405",,
"754, 309","762, 315","763, 299","770, 304",,
"601, 344","608, 352","611, 332","619, 340",,
"608, 375","669, 433","720, 255","782, 309",,
"631, 267","697, 319","717, 163","781, 209",,
"522, 448","573, 505","618, 350","672, 406",,
"722, 150","800, 199","783, 58","854, 98",,
"477, 396","529, 453","559, 313","614, 373",,
"621, 360","627, 365","633, 349","637, 353",,
"616, 278","622, 282","625, 268","631, 272",,
"682, 378","688, 384","693, 368","698, 373",,
"727, 273","733, 278","736, 265","741, 269",,
"568, 356","573, 262","576, 347","581, 353",,
"573, 398","577, 403","582, 389","586, 393",,
"684, 378","688, 383","691, 370","696, 374",,
"679, 338","682, 342","685, 331","688, 335",,
"643, 359","674, 385","696, 299","727, 325",,
"696, 262","729, 286","736, 215","767, 236",,
"653, 380","679, 409","701, 330","728, 358",,
"806, 238","843, 262","839, 199","872, 219",,
"541, 441","567, 471","580, 399","606, 429",,
"634, 349","653, 366","668, 310","687, 326",,
"654, 274","676, 289","681, 242","702, 256",,
"688, 374","706, 393","719, 339","737, 358",,
"762, 291","785, 306","784, 265","806, 279",,
"576, 391","592, 411","603, 364","619, 384",,
"666, 321","681, 334","692, 291","707, 304",,
"630, 270","647, 281","651, 247","666, 258",,
"605, 393","618, 409","630, 367","643, 382",,
"745, 310","761, 321","762, 291","778, 301",,
"585, 426","597, 441","605, 406","617, 421",,
"637, 333","649, 345","659, 310","670, 321",,
"654, 323","667, 334","671, 304","683, 314",,
"640, 335","651, 347","659, 316","670, 327",,
"702, 246","715, 256","716, 230","729, 239",,
"571, 399","581, 411","586, 384","596, 396",,
"642, 333","649, 340","655, 318","663, 325",,
"669, 297","677, 304","680, 284","688, 290",,
"588, 406","595, 414","600, 393","607, 401",,
"704, 255","712, 261","713, 244","722, 250",,
"595, 375","602, 383","605, 365","612, 372",,
"654, 348","716, 408","771, 222","837, 280",,
"686, 257","752, 312","779, 150","842, 201",,
"528, 438","580, 494","624, 342","680, 400",,
"721, 234","795, 287","792, 140","858, 187",,
"512, 398","558, 452","591, 324","642, 381",,
"645, 338","651, 343","656, 327","661, 332",,
"676, 270","682, 274","685, 261","691, 265",,
"702, 295","707, 301","711, 286","716, 291",,
"684, 247","690, 252","692, 239","697, 242",,
"551, 423","557, 429","558, 415","564, 420",,
"653, 324","657, 328","661, 316","665, 319",,
"653, 340","657, 344","660, 332","665, 336",,
"594, 309","598, 312","601, 301","605, 304",,
"676, 339","679, 342","682, 332","685, 336",,
"598, 353","627, 380","651, 293","681, 320",,
"657, 267","690, 290","700, 215","731, 238",,
"621, 386","647, 415","667, 338","694, 367",,
"697, 248","731, 272","730, 206","763, 228",,
"588, 403","613, 432","626, 364","652, 394",,
"616, 317","635, 335","650, 278","669, 295",,
"631, 332","652, 348","658, 299","679, 314",,
"622, 368","639, 387","652, 335","669, 353",,
"627, 276","649, 292","650, 249","671, 264",,
"534, 393","550, 413","560, 368","576, 389",,
"645, 340","659, 353","671, 312","685, 324",,
"685, 314","700, 326","706, 290","720, 301",,
"617, 323","630, 336","639, 298","652, 311",,
"691, 211","706, 223","709, 191","724, 202",,
"595, 405","608, 420","614, 387","626, 401",,
"622, 268","623, 283","655, 267","656, 281",,
"727, 276","731, 291","753, 275","757, 290",,
"619, 427","617, 443","651, 427","649, 443",,
"7, 263","6, 282","47, 260","47, 279",,
"761, 320","766, 335","784, 319","789, 334",,
"682, 224","680, 260","707, 241","704, 258",,
"632, 261","632, 272","655, 260","655, 271",,
"738, 279","741, 289","756, 278","759, 288",,
"711, 325","710, 335","731, 325","731, 334",,
"48, 298","47, 310","74, 296","74, 308",,
"737, 323","740, 332","751, 322","755, 331",,
"589, 295","588, 305","605, 292","604, 302",,
"659, 274","664, 350","815, 264","823, 340",,
"729, 217","747, 294","857, 207","878, 276",,
"547, 310","541, 381","677, 300","673, 373",,
"15, 330","5, 420","202, 320","197, 409",,
"794, 245","820, 320","902, 232","930, 298",,
"487, 303","473, 376","605, 296","593, 374",,
"642, 281","642, 289","658, 280","659, 288",,
"674, 278","675, 285","687, 277","689, 285",,
"620, 356","619, 363","635, 355","634, 362",,
"0, 0","0, 0","0, 0","0, 0",,
"719, 227","721, 235","731, 226","733, 235",,
"620, 278","619, 286","632, 276","632, 284",,
"670, 273","670, 279","683, 272","683, 279",,
"626, 354","626, 361","638, 354","638, 360",,
"32, 393","31, 400","49, 391","49, 399",,
"675, 264","675, 269","687, 263","687, 269",,
"633, 310","633, 315","643, 310","643, 315",,
"83, 327","83, 333","98, 326","98, 332",,
"621, 248","622, 287","700, 243","705, 281",,
"789, 275","798, 313","854, 271","865, 307",,
"660, 359","656, 396","728, 353","726, 391",,
"0, 0","0, 0","0, 0","0, 0",,
"785, 210","798, 249","841, 204","855, 240",,
"585, 310","578, 348","644, 305","638, 345",,
"637, 241","639, 268","691, 238","694, 264",,
"706, 304","713, 329","749, 301","756, 325",,
"633, 411","630, 437","680, 408","679, 433",,
"67, 314","65, 344","130, 308","129, 338",,
"668, 335","675, 380","704, 353","713, 377",,
"655, 242","651, 268","694, 238","691, 264",,
"652, 260","653, 280","692, 258","693, 278",,
"720, 291","725, 310","753, 289","758, 307",,
"642, 448","640, 467","678, 444","677, 464",,
"0, 0","0, 0","0, 0","0, 0",,
"739, 321","745, 341","767, 319","774, 337",,
"570, 233","567, 254","600, 231","597, 251",,
"689, 376","690, 393","721, 374","722, 391",,
"763, 350","766, 367","789, 348","792, 365",,
"623, 361","623, 377","650, 360","650, 375",,
"778, 342","781, 358","800, 339","803, 355",,
"653, 254","653, 271","676, 253","675, 270",,
"657, 373","657, 384","678, 373","678, 384",,
"723, 346","725, 357","742, 345","742, 357",,
"631, 366","631, 377","650, 365","650, 377",,
"717, 336","720, 348","732, 335","734, 346",,
"609, 280","609, 291","625, 278","625, 289",,
"620, 383","622, 460","769, 375","773, 452",,
"733, 299","744, 382","864, 282","874, 357",,
"545, 376","543, 452","683, 377","682, 455",,
"859, 307","874, 391","974, 280","989, 359",,
"480, 354","474, 431","602, 365","597, 448",,
"668, 386","668, 395","684, 386","684, 394",,
"698, 331","699, 340","712, 330","713, 339",,
"568, 359","568, 368","582, 358","582, 367",,
"779, 406","780, 415","791, 406","791, 415",,
"485, 304","485, 313","497, 304","497, 313",,
"693, 384","693, 391","706, 384","706, 390",,
"642, 381","642, 387","652, 381","652, 387",,
"701, 356","701, 362","712, 355","712, 361",,
"662, 371","662, 377","671, 370","671, 377",,
"640, 352","640, 390","712, 348","713, 386",,
"787, 401","794, 442","851, 394","858, 432",,
"588, 335","587, 374","660, 334","659, 374",,
"735, 315","743, 354","788, 306","796, 343",,
"509, 358","506, 398","568, 357","567, 399",,
"638, 364","638, 390","686, 361","687, 387",,
"777, 369","781, 395","820, 365","824, 390",,
"600, 308","600, 334","647, 306","647, 332",,
"765, 365","770, 392","800, 360","806, 386",,
"590, 378","587, 402","626, 379","624, 404",,
"689, 386","689, 405","728, 384","729, 403",,
"711, 360","714, 380","743, 357","746, 377",,
"615, 343","615, 363","649, 342","649, 361",,
"764, 340","768, 361","790, 338","795, 357",,
"619, 316","617, 335","646, 315","646, 335",,
"647, 326","647, 340","677, 325","677, 340",,
"702, 352","704, 367","728, 351","730, 366",,
"581, 312","851, 327","609, 311","609, 327",,
"758, 359","761, 375","781, 359","783, 373",,
"580, 355","580, 370","604, 353","602, 369",,
"677, 324","677, 334","697, 324","697, 334",,
"690, 354","691, 364","707, 354","708, 363",,
"622, 360","622, 369","640, 359","640, 369",,
"773, 378","774, 388","789, 379","789, 388",,
"570, 399","570, 409","586, 397","585, 407",,
"654, 312","656, 392","813, 308","817, 388",,
"709, 233","719, 310","832, 227","843, 298",,
"540, 270","532, 347","684, 272","679, 352",,
"835, 240","850, 320","940, 235","954, 307",,
"434, 193","420, 273","565, 202","552, 289",,
"682, 323","682, 330","697, 322","697, 330",,
"672, 371","673, 378","685, 371","685, 377",,
"616, 370","616, 378","631, 370","631, 378",,
"728, 290","279, 298","739, 290","740, 298",,
"570, 347","569, 355","581, 346","581, 355",,
"636, 313","636, 320","649, 313","649, 320",,
"642, 398","642, 405","653, 398","653, 405",,
"635, 344","635, 350","645, 344","645, 350",,
"665, 303","665, 342","742, 302","745, 341",,
"751, 304","757, 341","814, 301","819, 338",,
"646, 281","643, 320","718, 281","715, 320",,
"831, 319","838, 358","882, 317","889, 354",,
"532, 332","526, 361","590, 321","585, 362",,
"673, 311","673, 336","724, 310","724, 335",,
"762, 319","766, 344","805, 318","809, 343",,
"632, 338","630, 363","678, 336","677, 363",,
"807, 330","811, 355","843, 328","847, 353",,
"595, 341","591, 367","632, 341","628, 367",,
"656, 297","656, 315","693, 296","693, 315",,
"678, 315","681, 334","709, 314","711, 332",,
"609, 326","608, 345","644, 325","643, 344",,
"727, 372","730, 391","754, 372","756, 390",,
"576, 356","573, 375","604, 355","601, 375",,
"673, 329","674, 345","704, 327","705, 343",,
"693, 363","695, 379","718, 361","720, 377",,
"629, 381","629, 396","656, 380","656, 396",,
"797, 386","800, 402","818, 384","821, 399",,
"593, 342","592, 358","616, 342","616, 358",,
"653, 308","653, 319","673, 307","673, 318",,
"699, 333","700, 343","716, 332","717, 342",,
"667, 368","667, 379","686, 367","686, 379",,
"774, 330","775, 341","788, 329","790, 339",,
"636, 319","635, 329","651, 317","651, 329",,
"633, 484","637, 564","791, 476","795, 558",,
"812, 461","826, 543","947, 431","961, 509",,
"563, 455","559, 528","695, 463","693, 541",,
"881, 487","896, 572","995, 452","1009, 527",,
"459, 435","453, 508","573, 456","568, 533",,
"720, 321","720, 329","736, 320","736, 329",,
"713, 299","713, 308","726, 299","727, 308",,
"654, 365","654, 374","668, 365","668, 373",,
"742, 271","742, 280","753, 271","754, 279",,
"635, 316","635, 323","647, 315","647, 323",,
"619, 303","619, 310","631, 302","631, 310",,
"604, 372","604, 378","616, 371","615, 378",,
"654, 366","654, 374","668, 365","668, 373",,
"638, 386","639, 427","717, 382","719, 422",,
"767, 407","772, 447","828, 399","835, 437",,
"603, 390","602, 429","673, 391","673, 430",,
"911, 429","918, 471","964, 419","972, 459",,
"538, 406","535, 444","594, 408","593, 449",,
"688, 364","689, 391","739, 362","740, 388",,
"791, 367","794, 393","833, 362","837, 388",,
"657, 391","656, 417","703, 390","703, 416",,
"838, 408","843, 436","873, 403","878, 430",,
"582, 356","579, 382","620, 359","618, 385",,
"647, 373","647, 392","685, 371","686, 390",,
"750, 386","752, 405","780, 383","783, 402",,
"629, 347","629, 367","664, 346","664, 367",,
"804, 396","807, 417","829, 393","833, 413",,
"623, 367","622, 386","651, 366","650, 386",,
"649, 357","649, 372","680, 355","680, 371",,
"674, 287","677, 302","700, 285","702, 299",,
"639, 404","638, 420","667, 403","667, 419",,
"736, 385","739, 401","756, 384","759, 398",,
"584, 347","583, 362","607, 346","606, 361",,
"650, 324","650, 335","671, 323","671, 334",,
"766, 297","767, 307","782, 296","784, 306",,
"605, 398","604, 409","624, 398","624, 408",,
"755, 404","757, 415","769, 404","772, 413",,
"623, 321","623, 332","639, 320","639, 331",,
"605, 349","608, 434","771, 341","776, 425",,
"697, 287","709, 372","834, 275","846, 354",,
"493, 340","490, 416","631, 336","629, 416",,
"845, 270","866, 359","954, 248","976, 326",,
"498, 270","495, 348","615, 269","612, 352",,
"626, 347","626, 355","642, 346","642, 354",,
"681, 285","682, 292","694, 285","695, 291",,
"657, 403","657, 411","671, 402","671, 410",,
"763, 361","764, 368","774, 361","774, 367",,
"592, 306","591, 314","603, 306","603, 313",,
"565, 340","565, 346","578, 340","578, 345",,
"657, 404","657, 410","669, 403","669, 410",,
"682, 372","682, 377","691, 372","691, 377",,
"643, 361","645, 402","723, 357","726, 397",,
"748, 331","755, 371","810, 326","818, 363",,
"634, 383","632, 422","704, 382","703, 422",,
"843, 392","853, 434","894, 386","903, 425",,
"512, 348","510, 386","569, 346","567, 385",,
"643, 348","644, 373","695, 345","697, 370",,
"710, 309","715, 335","752, 306","756, 331",,
"663, 404","663, 429","710, 402","710, 427",,
"774, 398","780, 425","808, 395","814, 420",,
"572, 337","569, 362","610, 337","607, 363",,
"686, 352","687, 371","724, 349","726, 368",,
"696, 290","700, 309","727, 288","731, 306",,
"590, 360","589, 380","627, 358","627, 378",,
"749, 400","752, 419","775, 398","778, 416",,
"554, 368","552, 388","582, 368","580, 388",,
"657, 340","656, 356","688, 338","688, 354",,
"675, 345","677, 361","701, 343","703, 359",,
"657, 343","656, 359","684, 342","684, 358",,
"763, 323","765, 339","785, 322","787, 337",,
"562, 340","562, 355","584, 339","584, 355",,
"660, 342","660, 353","680, 341","680, 352",,
"704, 336","705, 346","721, 335","722, 345",,
"569, 356","569, 367","588, 356","588, 366",,
"759, 331","760, 341","773, 330","775, 340",,
"597, 340","597, 350","611, 339","611, 349",,
"657, 361","659, 449","831, 354","835, 444",,
"744, 319","751, 407","887, 310","895, 392",,
"504, 336","502, 414","641, 335","639, 417",,
"786, 330","800, 419","903, 312","916, 393",,
"522, 297","518, 367","630, 298","626, 377",,
"659, 348","659, 356","674, 348","674, 355",,
"729, 322","729, 329","741, 322","742, 329",,
"728, 359","728, 366","742, 358","742, 366",,
"751, 312","751, 320","762, 311","763, 318",,
"532, 342","532, 349","543, 342","543, 349",,
"674, 344","673, 350","686, 344","686, 350",,
"663, 355","663, 361","674, 355","674, 361",,
"643, 292","643, 297","653, 292","653, 296",,
"680, 371","680, 375","688, 370","688, 375",,
"614, 325","616, 365","695, 321","697, 361",,
"717, 306","725, 348","785, 300","791, 339",,
"606, 365","604, 405","674, 364","673, 405",,
"758, 321","766, 363","813, 315","820, 354",,
"571, 354","569, 393","627, 353","625, 393",,
"652, 313","653, 339","705, 310","706, 336",,
"652, 333","656, 361","696, 330","699, 356",,
"621, 353","620, 379","666, 351","665, 377",,
"689, 292","693, 319","725, 289","729, 315",,
"541, 308","538, 334","577, 309","575, 336",,
"657, 349","657, 369","696, 348","697, 367",,
"704, 359","706, 379","735, 357","738, 376",,
"650, 317","649, 336","683, 315","683, 335",,
"780, 290","783, 310","808, 289","811, 309",,
"576, 360","574, 379","602, 360","600, 380",,
"625, 267","624, 281","658, 268","657, 283",,
"527, 275","523, 290","553, 276","549, 291",,
"629, 427","631, 443","661, 427","663, 443",,
"1233, 260","1233, 279","1273, 263","1274, 282",,
"496, 319","491, 334","519, 320","514, 335",,
"573, 241","576, 258","598, 224","600, 260",,
"625, 260","625, 271","648, 261","648, 272",,
"524, 278","521, 288","542, 279","539, 289",,
"549, 325","549, 334","569, 325","570, 335",,
"1206, 296","1206, 308","1232, 298","1233, 310",,
"529, 322","525, 331","543, 323","540, 332",,
"675, 292","676, 302","691, 295","692, 305",,
"465, 264","457, 340","621, 274","616, 350",,
"423, 207","402, 276","551, 217","533, 294",,
"603, 300","607, 373","733, 310","739, 381",,
"1078, 320","1083, 409","1265, 330","1275, 420",,
"378, 232","350, 298","486, 245","460, 320",,
"675, 296","687, 374","793, 303","807, 376",,
"622, 280","621, 288","638, 281","638, 289",,
"593, 277","591, 285","606, 278","605, 285",,
"645, 355","646, 362","660, 356","661, 363",,
"0, 0","0, 0","0, 0","0, 0",,
"549, 226","547, 235","561, 227","559, 235",,
"648, 276","648, 284","660, 278","661, 286",,
"597, 272","597, 279","610, 273","610, 279",,
"642, 354","642, 360","654, 354","654, 361",,
"1231, 391","1231, 399","1248, 393","1249, 400",,
"593, 263","593, 269","605, 264","605, 269",,
"637, 310","637, 315","647, 310","647, 315",,
"1182, 326","1182, 332","1197, 327","1197, 333",,
"580, 243","575, 281","659, 248","658, 287",,
"426, 271","415, 307","491, 275","482, 313",,
"552, 353","554, 391","620, 359","624, 396",,
"0, 0","0, 0","0, 0","0, 0",,
"439, 204","425, 240","495, 210","482, 249",,
"636, 305","642, 345","695, 310","702, 348",,
"589, 238","586, 264","643, 241","641, 268",,
"531, 301","524, 325","574, 304","567, 329",,
"600, 408","601, 433","647, 411","650, 437",,
"1150, 308","1151, 338","1213, 314","1215, 344",,
"576, 353","567, 377","612, 335","605, 380",,
"586, 238","589, 264","625, 242","629, 268",,
"588, 258","587, 278","628, 260","627, 280",,
"527, 289","522, 307","560, 291","555, 310",,
"602, 444","603, 464","638, 448","640, 467",,
"0, 0","0, 0","0, 0","0, 0",,
"513, 319","506, 337","541, 321","535, 341",,
"680, 231","683, 251","710, 233","713, 254",,
"559, 374","558, 391","591, 376","590, 393",,
"491, 348","488, 365","517, 350","514, 367",,
"630, 360","630, 375","657, 361","657, 377",,
"480, 339","477, 355","502, 342","499, 358",,
"604, 253","605, 270","627, 254","627, 271",,
"602, 373","602, 384","623, 373","623, 384",,
"538, 345","538, 357","557, 346","555, 357",,
"630, 365","630, 377","649, 366","649, 377",,
"548, 335","546, 346","563, 336","560, 348",,
"655, 278","655, 289","671, 280","671, 291",,
"511, 375","507, 452","660, 383","658, 460",,
"416, 282","406, 357","547, 299","536, 382",,
"597, 377","598, 455","735, 376","737, 452",,
"306, 280","291, 359","421, 307","406, 391",,
"678, 365","683, 448","800, 354","806, 431",,
"596, 386","596, 394","612, 386","612, 395",,
"568, 330","567, 339","582, 331","581, 340",,
"698, 358","698, 367","712, 359","712, 368",,
"489, 406","489, 415","501, 406","500, 415",,
"783, 304","783, 313","795, 304","795, 313",,
"574, 384","574, 390","587, 384","587, 391",,
"628, 381","628, 387","638, 381","638, 387",,
"568, 355","568, 361","579, 356","579, 362",,
"609, 370","609, 377","618, 371","618, 377",,
"568, 348","567, 386","640, 352","640, 390",,
"429, 394","422, 432","493, 401","486, 442",,
"620, 334","621, 374","692, 335","693, 374",,
"492, 306","484, 343","545, 315","537, 354",,
"712, 357","713, 399","771, 358","774, 398",,
"594, 361","593, 387","642, 364","642, 390",,
"460, 365","456, 390","503, 369","499, 395",,
"633, 306","633, 332","680, 308","680, 334",,
"480, 360","474, 386","515, 365","510, 392",,
"654, 379","656, 404","690, 378","693, 402",,
"552, 384","551, 403","591, 386","591, 405",,
"537, 357","534, 377","569, 360","566, 380",,
"631, 342","631, 361","665, 343","665, 363",,
"490, 338","485, 357","516, 340","512, 361",,
"634, 315","634, 335","661, 316","663, 335",,
"603, 325","603, 340","633, 326","633, 340",,
"552, 351","550, 366","578, 352","576, 367",,
"671, 311","671, 327","699, 312","429, 327",,
"499, 359","497, 373","522, 359","519, 375",,
"676, 353","678, 369","700, 355","700, 370",,
"583, 324","583, 334","603, 324","603, 334",,
"573, 354","572, 363","590, 354","589, 364",,
"640, 359","640, 369","658, 360","658, 369",,
"491, 379","491, 388","507, 378","506, 388",,
"694, 397","695, 407","710, 399","710, 409",,
"467, 308","463, 388","626, 312","624, 392",,
"448, 227","437, 298","571, 233","561, 310",,
"596, 272","601, 352","740, 270","748, 347",,
"340, 235","326, 307","445, 240","430, 320",,
"715, 202","728, 289","846, 193","860, 273",,
"583, 322","583, 330","598, 323","598, 330",,
"595, 371","595, 377","608, 371","607, 378",,
"649, 370","649, 378","664, 370","664, 378",,
"541, 290","540, 298","552, 290","1001, 298",,
"699, 346","699, 355","710, 347","711, 355",,
"631, 313","631, 320","644, 313","644, 320",,
"627, 398","627, 405","638, 398","638, 405",,
"635, 344","635, 350","645, 344","645, 350",,
"538, 302","535, 341","615, 303","615, 342",,
"466, 301","461, 338","529, 304","523, 341",,
"562, 281","565, 320","634, 281","637, 320",,
"398, 317","391, 354","449, 319","442, 358",,
"690, 321","695, 362","748, 332","754, 361",,
"556, 310","556, 335","607, 311","607, 336",,
"475, 318","471, 343","518, 319","514, 344",,
"602, 336","603, 363","648, 338","650, 363",,
"437, 328","433, 353","473, 330","469, 355",,
"648, 341","652, 367","685, 341","689, 367",,
"587, 296","587, 315","624, 297","624, 315",,
"571, 314","569, 332","602, 315","599, 334",,
"636, 325","637, 344","671, 326","672, 345",,
"526, 372","524, 390","553, 372","550, 391",,
"676, 355","679, 375","704, 356","707, 375",,
"576, 327","575, 343","607, 329","606, 345",,
"562, 361","560, 377","587, 363","585, 379",,
"624, 380","624, 396","651, 381","651, 396",,
"462, 384","459, 399","483, 386","480, 402",,
"664, 342","664, 358","687, 342","688, 358",,
"607, 307","607, 318","627, 308","627, 319",,
"564, 332","563, 342","581, 333","580, 343",,
"594, 367","594, 379","613, 368","613, 379",,
"492, 329","490, 339","506, 330","505, 341",,
"629, 317","629, 329","644, 319","645, 329",,
"489, 476","485, 558","647, 484","643, 564",,
"333, 431","319, 509","468, 461","454, 543",,
"585, 463","587, 541","717, 455","721, 528",,
"285, 452","271, 527","399, 487","384, 572",,
"707, 456","712, 533","821, 435","827, 508",,
"544, 320","544, 329","560, 321","560, 329",,
"554, 299","553, 308","567, 299","567, 308",,
"612, 365","612, 373","626, 365","626, 374",,
"527, 271","526, 279","538, 271","538, 280",,
"633, 315","633, 323","645, 316","645, 323",,
"649, 302","649, 310","661, 303","661, 310",,
"664, 371","665, 378","676, 372","676, 378",,
"612, 365","612, 373","626, 366","626, 374",,
"563, 382","561, 422","642, 386","641, 427",,
"452, 399","445, 437","513, 407","508, 447",,
"607, 391","607, 430","677, 390","678, 429",,
"316, 419","308, 459","369, 429","362, 471",,
"686, 408","687, 449","742, 406","745, 444",,
"541, 362","540, 388","592, 364","591, 391",,
"447, 362","443, 388","489, 367","486, 393",,
"577, 390","577, 416","623, 391","624, 417",,
"407, 403","402, 430","442, 408","437, 436",,
"660, 359","662, 385","698, 356","701, 382",,
"595, 371","594, 390","633, 373","633, 392",,
"500, 383","497, 402","530, 386","528, 405",,
"616, 346","616, 367","651, 347","651, 367",,
"451, 393","447, 413","476, 396","473, 417",,
"629, 366","630, 386","657, 367","658, 386",,
"600, 355","600, 371","631, 357","631, 372",,
"580, 285","578, 299","606, 287","603, 302",,
"613, 403","613, 419","641, 404","642, 420",,
"524, 384","521, 398","544, 385","541, 401",,
"673, 346","674, 361","696, 347","697, 362",,
"609, 323","609, 334","630, 324","630, 335",,
"498, 296","496, 306","514, 297","513, 307",,
"656, 398","656, 408","675, 398","676, 409",,
"511, 404","508, 413","525, 404","523, 415",,
"641, 320","641, 331","657, 321","657, 332",,
"509, 341","504, 425","675, 349","672, 434",,
"446, 275","434, 354","583, 287","571, 372",,
"649, 336","651, 416","787, 340","790, 416",,
"326, 248","304, 326","435, 270","414, 359",,
"665, 269","668, 352","782, 270","785, 348",,
"638, 346","638, 354","654, 347","654, 355",,
"586, 285","585, 291","599, 285","598, 292",,
"609, 402","609, 410","623, 403","623, 411",,
"506, 361","506, 367","517, 361","516, 368",,
"677, 306","677, 313","688, 306","689, 314",,
"702, 340","702, 345","715, 340","715, 346",,
"611, 403","611, 410","623, 404","623, 410",,
"589, 372","589, 377","598, 372","598, 377",,
"557, 357","554, 397","637, 361","635, 402",,
"470, 326","462, 363","532, 331","525, 371",,
"576, 382","577, 422","646, 383","648, 422",,
"386, 386","377, 425","437, 392","427, 434",,
"711, 346","713, 385","768, 348","770, 386",,
"585, 345","583, 370","637, 348","636, 373",,
"528, 306","524, 331","570, 309","565, 335",,
"570, 402","570, 427","617, 404","617, 429",,
"472, 395","466, 420","506, 398","500, 425",,
"670, 337","673, 363","708, 337","711, 362",,
"556, 349","554, 368","594, 352","593, 371",,
"553, 288","549, 306","584, 290","580, 309",,
"653, 358","653, 378","690, 360","691, 380",,
"505, 398","502, 416","531, 400","528, 419",,
"698, 368","700, 388","726, 368","728, 388",,
"592, 338","592, 354","623, 340","624, 356",,
"579, 343","577, 359","605, 345","603, 361",,
"596, 342","596, 358","623, 343","624, 359",,
"495, 322","493, 337","517, 323","515, 339",,
"696, 339","696, 355","718, 340","718, 355",,
"600, 341","600, 352","620, 342","620, 353",,
"559, 335","558, 345","576, 336","575, 346",,
"692, 356","692, 366","711, 356","711, 367",,
"507, 330","505, 340","521, 331","520, 341",,
"669, 339","669, 349","683, 340","683, 350",,
"449, 354","445, 444","623, 361","621, 449",,
"393, 310","385, 392","536, 319","529, 407",,
"639, 335","641, 417","776, 336","778, 414",,
"377, 312","364, 393","494, 330","480, 419",,
"650, 298","654, 377","758, 297","762, 367",,
"606, 348","606, 355","621, 348","621, 356",,
"539, 322","538, 329","551, 322","551, 329",,
"538, 358","538, 366","552, 359","552, 366",,
"518, 311","517, 318","529, 312","529, 320",,
"737, 342","737, 349","748, 342","748, 349",,
"594, 344","594, 350","606, 344","607, 350",,
"606, 355","606, 361","617, 355","617, 361",,
"627, 292","627, 296","637, 292","637, 297",,
"592, 370","592, 375","600, 371","600, 375",,
"585, 321","583, 361","666, 325","664, 365",,
"495, 300","489, 339","563, 306","555, 348",,
"606, 364","607, 405","674, 365","676, 405",,
"467, 315","460, 354","522, 321","514, 363",,
"653, 353","655, 393","709, 354","711, 393",,
"575, 310","574, 336","628, 313","627, 339",,
"584, 330","581, 356","628, 333","624, 361",,
"614, 351","615, 377","659, 353","660, 379",,
"555, 289","551, 315","591, 292","587, 319",,
"703, 309","705, 336","739, 308","742, 334",,
"584, 348","583, 367","623, 349","623, 369",,
"545, 357","542, 376","576, 359","574, 379",,
"597, 315","597, 335","630, 317","631, 336",,
"472, 289","469, 309","500, 290","497, 310",,
"678, 360","680, 380","704, 360","706, 379",,
"680, 276","676, 290","650, 266","645, 280",,
"577, 256","570, 271","552, 249","545, 262",,
"641, 430","641, 446","612, 422","611, 438",,
"1276, 430","1273, 448","1238, 417","1235, 435",,
"532, 290","524, 303","512, 283","504, 296",,
"628, 236","627, 252","606, 228","605, 244",,
"672, 266","669, 276","652, 260","649, 269",,
"566, 256","561, 265","549, 250","545, 259",,
"579, 307","578, 318","561, 302","560, 312",,
"1227, 453","1225, 465","1203, 444","1201, 456",,
"555, 299","551, 308","542, 294","537, 303",,
"705, 309","705, 319","691, 304","690, 314",,
"643, 272","618, 345","497, 222","468, 292",,
"589, 199","553, 269","471, 155","432, 219",,
"742, 336","731, 405","620, 293","605, 364",,
"1251, 493","1237, 582","1073, 435","1055, 521",,
"519, 209","476, 274","418, 168","375, 225",,
"802, 344","797, 418","690, 308","682, 386",,
"658, 283","656, 290","643, 278","641, 286",,
"628, 271","624, 278","616, 268","612, 274",,
"660, 360","660, 367","646, 356","646, 364",,
"1255, 545","1254, 554","1240, 541","1239, 550",,
"598, 210","594, 218","587, 207","583, 215",,
"679, 284","680, 293","669, 281","668, 289",,
"633, 268","631, 274","621, 264","619, 269",,
"654, 357","654, 363","643, 354","643, 360",,
"1218, 548","1218, 555","1203, 543","1202, 550",,
"630, 258","630, 263","620, 254","619, 259",,
"659, 313","659, 318","650, 310","650, 315",,
"1185, 471","1185, 477","1172, 467","1172, 473",,
"687, 257","674, 294","612, 231","598, 267",,
